day_index,day_of_week,is_weekend,hour,time_window,mins_to_next_train,is_festival,zone_id,zone_type,base_capacity,historical_station_flow_anchor,estimated_zone_flow,crowd_score,crowd_level,data_status
7,6,1,17,17:00-18:00,12,0,PF5,platform,600,44761,5257,41.34,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,17,17:00-18:00,15,0,PF11,platform,600,44761,5007,38.84,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,17,17:00-18:00,7,0,FOB_CENTRAL,bridge,280,44761,6509,58.26,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,17,17:00-18:00,2,0,FOB_SOUTH,bridge,280,44761,6311,57.84,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,17,17:00-18:00,7,0,EAST_SKYWALK,bridge,280,44761,4106,39.76,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,17,17:00-18:00,2,0,STAIRS_SOUTH,staircase,150,44761,6999,58.15,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,18,18:00-19:00,12,0,PF5,platform,600,54869,6444,60.7,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,18,18:00-19:00,12,0,PF11,platform,600,54869,6137,58.47,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,18,18:00-19:00,9,0,FOB_CENTRAL,bridge,280,54869,7979,85.03,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,18,18:00-19:00,5,0,FOB_SOUTH,bridge,280,54869,7243,71.09,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,18,18:00-19:00,5,0,EAST_SKYWALK,bridge,280,54869,5400,54.0,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,18,18:00-19:00,5,0,STAIRS_SOUTH,staircase,150,54869,8034,74.93,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,19,19:00-20:00,7,0,PF5,platform,600,53423,6274,61.22,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,19,19:00-20:00,7,0,PF11,platform,600,53423,5976,55.8,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,19,19:00-20:00,5,0,FOB_CENTRAL,bridge,280,53423,8335,77.74,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,19,19:00-20:00,5,0,FOB_SOUTH,bridge,280,53423,7052,66.76,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,19,19:00-20:00,5,0,EAST_SKYWALK,bridge,280,53423,5257,43.2,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,19,19:00-20:00,9,0,STAIRS_SOUTH,staircase,150,53423,7290,69.96,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,20,20:00-21:00,12,0,PF5,platform,600,41289,4849,33.3,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,20,20:00-21:00,4,0,PF11,platform,600,41289,4955,38.27,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,20,20:00-21:00,9,0,FOB_CENTRAL,bridge,280,41289,6004,44.5,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,20,20:00-21:00,15,0,FOB_SOUTH,bridge,280,41289,5080,41.91,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,20,20:00-21:00,15,0,EAST_SKYWALK,bridge,280,41289,3787,28.16,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,20,20:00-21:00,4,0,STAIRS_SOUTH,staircase,150,41289,6045,45.15,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,21,21:00-22:00,7,0,PF5,platform,600,29162,3425,17.61,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,21,21:00-22:00,4,0,PF11,platform,600,29162,3500,14.11,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,21,21:00-22:00,2,0,FOB_CENTRAL,bridge,280,29162,4859,23.98,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,21,21:00-22:00,15,0,FOB_SOUTH,bridge,280,29162,3588,11.89,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,21,21:00-22:00,15,0,EAST_SKYWALK,bridge,280,29162,2675,13.06,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
7,6,1,21,21:00-22:00,2,0,STAIRS_SOUTH,staircase,150,29162,4560,21.66,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,8,08:00-09:00,5,0,PF5,platform,600,46473,7990,68.81,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,8,08:00-09:00,15,0,PF11,platform,600,46473,7093,63.32,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,8,08:00-09:00,9,0,FOB_CENTRAL,bridge,280,46473,9221,75.1,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,8,08:00-09:00,15,0,FOB_SOUTH,bridge,280,46473,7802,63.25,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,8,08:00-09:00,5,0,EAST_SKYWALK,bridge,280,46473,6240,56.94,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,8,08:00-09:00,2,0,STAIRS_SOUTH,staircase,150,46473,9915,83.25,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,9,09:00-10:00,5,0,PF5,platform,600,52261,8986,77.59,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,9,09:00-10:00,2,0,PF11,platform,600,52261,9139,81.62,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,9,09:00-10:00,5,0,FOB_CENTRAL,bridge,280,52261,11125,98.0,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,9,09:00-10:00,7,0,FOB_SOUTH,bridge,280,52261,8774,80.87,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,9,09:00-10:00,7,0,EAST_SKYWALK,bridge,280,52261,6540,63.35,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,9,09:00-10:00,4,0,STAIRS_SOUTH,staircase,150,52261,10440,94.07,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,10,10:00-11:00,7,0,PF5,platform,600,47359,7589,67.02,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,10,10:00-11:00,12,0,PF11,platform,600,47359,7228,57.85,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,10,10:00-11:00,12,0,FOB_CENTRAL,bridge,280,47359,9396,81.5,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,10,10:00-11:00,5,0,FOB_SOUTH,bridge,280,47359,8530,73.27,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,10,10:00-11:00,2,0,EAST_SKYWALK,bridge,280,47359,6791,56.82,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,10,10:00-11:00,4,0,STAIRS_SOUTH,staircase,150,47359,9461,87.93,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,11,11:00-12:00,4,0,PF5,platform,600,38983,6703,45.44,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,11,11:00-12:00,15,0,PF11,platform,600,38983,5950,43.95,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,11,11:00-12:00,4,0,FOB_CENTRAL,bridge,280,38983,8298,58.75,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,11,11:00-12:00,12,0,FOB_SOUTH,bridge,280,38983,6545,49.3,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,11,11:00-12:00,2,0,EAST_SKYWALK,bridge,280,38983,5590,39.23,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,11,11:00-12:00,7,0,STAIRS_SOUTH,staircase,150,38983,7259,56.32,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,12,12:00-13:00,2,0,PF5,platform,600,34360,6309,44.5,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,12,12:00-13:00,12,0,PF11,platform,600,34360,5244,35.0,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,12,12:00-13:00,12,0,FOB_CENTRAL,bridge,280,34360,6817,37.79,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,12,12:00-13:00,4,0,FOB_SOUTH,bridge,280,34360,6189,38.47,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,12,12:00-13:00,2,0,EAST_SKYWALK,bridge,280,34360,4927,31.75,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,12,12:00-13:00,15,0,STAIRS_SOUTH,staircase,150,34360,6398,39.04,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,13,13:00-14:00,5,0,PF5,platform,600,32337,5560,38.19,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,13,13:00-14:00,7,0,PF11,platform,600,32337,4935,28.38,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,13,13:00-14:00,5,0,FOB_CENTRAL,bridge,280,32337,6884,39.59,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,13,13:00-14:00,7,0,FOB_SOUTH,bridge,280,32337,5429,32.0,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,13,13:00-14:00,5,0,EAST_SKYWALK,bridge,280,32337,4342,26.76,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,13,13:00-14:00,2,0,STAIRS_SOUTH,staircase,150,32337,6899,43.88,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,14,14:00-15:00,12,0,PF5,platform,600,31476,5044,29.24,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,14,14:00-15:00,15,0,PF11,platform,600,31476,4804,28.73,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,14,14:00-15:00,15,0,FOB_CENTRAL,bridge,280,31476,6245,34.79,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,14,14:00-15:00,4,0,FOB_SOUTH,bridge,280,31476,5670,34.64,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,14,14:00-15:00,5,0,EAST_SKYWALK,bridge,280,31476,4226,24.36,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,14,14:00-15:00,2,0,STAIRS_SOUTH,staircase,150,31476,6715,40.35,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,15,15:00-16:00,15,0,PF5,platform,600,33205,5321,35.97,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,15,15:00-16:00,9,0,PF11,platform,600,33205,5068,31.69,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,15,15:00-16:00,7,0,FOB_CENTRAL,bridge,280,33205,6588,41.08,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,15,15:00-16:00,7,0,FOB_SOUTH,bridge,280,33205,5575,25.12,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,15,15:00-16:00,2,0,EAST_SKYWALK,bridge,280,33205,4762,18.02,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,15,15:00-16:00,12,0,STAIRS_SOUTH,staircase,150,33205,6183,32.44,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,16,16:00-17:00,12,0,PF5,platform,600,36669,5876,41.93,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,16,16:00-17:00,4,0,PF11,platform,600,36669,6005,37.89,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,16,16:00-17:00,7,0,FOB_CENTRAL,bridge,280,36669,7275,54.25,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,16,16:00-17:00,2,0,FOB_SOUTH,bridge,280,36669,7054,47.16,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,16,16:00-17:00,9,0,EAST_SKYWALK,bridge,280,36669,4589,31.62,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,16,16:00-17:00,9,0,STAIRS_SOUTH,staircase,150,36669,6828,48.28,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,17,17:00-18:00,12,0,PF5,platform,600,44761,7173,59.88,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,17,17:00-18:00,4,0,PF11,platform,600,44761,7330,57.78,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,17,17:00-18:00,5,0,FOB_CENTRAL,bridge,280,44761,9528,78.91,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,17,17:00-18:00,9,0,FOB_SOUTH,bridge,280,44761,7515,58.22,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,17,17:00-18:00,4,0,EAST_SKYWALK,bridge,280,44761,6010,47.61,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,17,17:00-18:00,4,0,STAIRS_SOUTH,staircase,150,44761,8942,76.93,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,18,18:00-19:00,12,0,PF5,platform,600,54869,8793,82.35,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,18,18:00-19:00,2,0,PF11,platform,600,54869,9595,90.48,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,18,18:00-19:00,7,0,FOB_CENTRAL,bridge,280,54869,10886,98.0,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,18,18:00-19:00,5,0,FOB_SOUTH,bridge,280,54869,9883,90.52,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,18,18:00-19:00,5,0,EAST_SKYWALK,bridge,280,54869,7367,73.03,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,18,18:00-19:00,12,0,STAIRS_SOUTH,staircase,150,54869,10216,95.44,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,19,19:00-20:00,9,0,PF5,platform,600,53423,8561,81.14,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,19,19:00-20:00,9,0,PF11,platform,600,53423,8153,77.4,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,19,19:00-20:00,7,0,FOB_CENTRAL,bridge,280,53423,10599,98.0,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,19,19:00-20:00,5,0,FOB_SOUTH,bridge,280,53423,9623,91.91,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,19,19:00-20:00,15,0,EAST_SKYWALK,bridge,280,53423,6686,64.22,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,19,19:00-20:00,12,0,STAIRS_SOUTH,staircase,150,53423,9947,88.52,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,20,20:00-21:00,5,0,PF5,platform,600,41289,7099,54.17,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,20,20:00-21:00,15,0,PF11,platform,600,41289,6302,47.44,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,20,20:00-21:00,4,0,FOB_CENTRAL,bridge,280,41289,8789,72.63,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,20,20:00-21:00,5,0,FOB_SOUTH,bridge,280,41289,7437,63.09,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,20,20:00-21:00,12,0,EAST_SKYWALK,bridge,280,41289,5167,39.76,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,20,20:00-21:00,12,0,STAIRS_SOUTH,staircase,150,41289,7688,60.71,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,21,21:00-22:00,4,0,PF5,platform,600,29162,5014,24.91,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,21,21:00-22:00,12,0,PF11,platform,600,29162,4451,22.18,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,21,21:00-22:00,5,0,FOB_CENTRAL,bridge,280,29162,6208,30.22,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,21,21:00-22:00,5,0,FOB_SOUTH,bridge,280,29162,5253,23.53,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,21,21:00-22:00,9,0,EAST_SKYWALK,bridge,280,29162,3650,19.77,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
8,0,0,21,21:00-22:00,5,0,STAIRS_SOUTH,staircase,150,29162,5826,28.53,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,8,08:00-09:00,5,0,PF5,platform,600,46473,7365,61.67,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,8,08:00-09:00,9,0,PF11,platform,600,46473,6537,58.01,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,8,08:00-09:00,5,0,FOB_CENTRAL,bridge,280,46473,9118,74.05,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,8,08:00-09:00,2,0,FOB_SOUTH,bridge,280,46473,8240,74.59,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,8,08:00-09:00,4,0,EAST_SKYWALK,bridge,280,46473,5752,44.08,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,8,08:00-09:00,12,0,STAIRS_SOUTH,staircase,150,46473,7976,64.87,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,9,09:00-10:00,15,0,PF5,platform,600,52261,7719,71.21,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,9,09:00-10:00,9,0,PF11,platform,600,52261,7352,66.84,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,9,09:00-10:00,12,0,FOB_CENTRAL,bridge,280,52261,9557,89.82,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,9,09:00-10:00,2,0,FOB_SOUTH,bridge,280,52261,9266,86.31,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,9,09:00-10:00,15,0,EAST_SKYWALK,bridge,280,52261,6028,56.72,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,9,09:00-10:00,15,0,STAIRS_SOUTH,staircase,150,52261,8969,84.4,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,10,10:00-11:00,7,0,PF5,platform,600,47359,6995,59.35,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,10,10:00-11:00,9,0,PF11,platform,600,47359,6662,51.03,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,10,10:00-11:00,12,0,FOB_CENTRAL,bridge,280,47359,8661,74.82,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,10,10:00-11:00,4,0,FOB_SOUTH,bridge,280,47359,7863,71.08,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,10,10:00-11:00,12,0,EAST_SKYWALK,bridge,280,47359,5463,47.81,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,10,10:00-11:00,15,0,STAIRS_SOUTH,staircase,150,47359,8128,68.73,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,11,11:00-12:00,7,0,PF5,platform,600,38983,5758,40.75,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,11,11:00-12:00,2,0,PF11,platform,600,38983,6284,46.19,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,11,11:00-12:00,15,0,FOB_CENTRAL,bridge,280,38983,7129,50.74,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,11,11:00-12:00,9,0,FOB_SOUTH,bridge,280,38983,6032,46.76,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,11,11:00-12:00,12,0,EAST_SKYWALK,bridge,280,38983,4497,30.19,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,11,11:00-12:00,12,0,STAIRS_SOUTH,staircase,150,38983,6690,52.11,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,12,12:00-13:00,9,0,PF5,platform,600,34360,5075,32.64,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,12,12:00-13:00,7,0,PF11,platform,600,34360,4834,28.51,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,12,12:00-13:00,12,0,FOB_CENTRAL,bridge,280,34360,6284,38.42,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,12,12:00-13:00,4,0,FOB_SOUTH,bridge,280,34360,5705,37.97,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,12,12:00-13:00,5,0,EAST_SKYWALK,bridge,280,34360,4252,28.4,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,12,12:00-13:00,12,0,STAIRS_SOUTH,staircase,150,34360,5897,33.84,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,13,13:00-14:00,15,0,PF5,platform,600,32337,4776,28.29,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,13,13:00-14:00,12,0,PF11,platform,600,32337,4549,33.96,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,13,13:00-14:00,9,0,FOB_CENTRAL,bridge,280,32337,5914,39.03,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,13,13:00-14:00,7,0,FOB_SOUTH,bridge,280,32337,5004,29.74,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,13,13:00-14:00,9,0,EAST_SKYWALK,bridge,280,32337,3730,22.19,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,13,13:00-14:00,5,0,STAIRS_SOUTH,staircase,150,32337,5954,36.19,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,14,14:00-15:00,5,0,PF5,platform,600,31476,4988,32.36,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,14,14:00-15:00,5,0,PF11,platform,600,31476,4751,25.29,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,14,14:00-15:00,5,0,FOB_CENTRAL,bridge,280,31476,6176,32.73,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,14,14:00-15:00,15,0,FOB_SOUTH,bridge,280,31476,4871,27.16,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,14,14:00-15:00,2,0,EAST_SKYWALK,bridge,280,31476,4160,24.72,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,14,14:00-15:00,5,0,STAIRS_SOUTH,staircase,150,31476,5796,36.87,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,15,15:00-16:00,4,0,PF5,platform,600,33205,5262,31.42,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,15,15:00-16:00,2,0,PF11,platform,600,33205,5352,29.21,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,15,15:00-16:00,2,0,FOB_CENTRAL,bridge,280,33205,6958,37.55,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,15,15:00-16:00,5,0,FOB_SOUTH,bridge,280,33205,5513,30.79,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,15,15:00-16:00,15,0,EAST_SKYWALK,bridge,280,33205,3830,27.26,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,15,15:00-16:00,4,0,STAIRS_SOUTH,staircase,150,33205,6114,45.62,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,16,16:00-17:00,15,0,PF5,platform,600,36669,5416,41.63,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,16,16:00-17:00,15,0,PF11,platform,600,36669,5158,36.28,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,16,16:00-17:00,15,0,FOB_CENTRAL,bridge,280,36669,6706,47.51,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,16,16:00-17:00,2,0,FOB_SOUTH,bridge,280,36669,6502,44.99,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,16,16:00-17:00,7,0,EAST_SKYWALK,bridge,280,36669,4230,27.92,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,16,16:00-17:00,15,0,STAIRS_SOUTH,staircase,150,36669,6293,39.17,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,17,17:00-18:00,9,0,PF5,platform,600,44761,6611,56.79,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,17,17:00-18:00,12,0,PF11,platform,600,44761,6297,51.39,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,17,17:00-18:00,7,0,FOB_CENTRAL,bridge,280,44761,8186,67.91,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,17,17:00-18:00,7,0,FOB_SOUTH,bridge,280,44761,6926,59.82,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,17,17:00-18:00,12,0,EAST_SKYWALK,bridge,280,44761,5163,40.85,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,17,17:00-18:00,9,0,STAIRS_SOUTH,staircase,150,44761,7682,67.38,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,18,18:00-19:00,2,0,PF5,platform,600,54869,9286,89.36,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,18,18:00-19:00,2,0,PF11,platform,600,54869,8844,86.61,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,18,18:00-19:00,5,0,FOB_CENTRAL,bridge,280,54869,10766,98.0,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,18,18:00-19:00,5,0,FOB_SOUTH,bridge,280,54869,9110,88.04,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,18,18:00-19:00,4,0,EAST_SKYWALK,bridge,280,54869,6791,65.82,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,18,18:00-19:00,2,0,STAIRS_SOUTH,staircase,150,54869,10790,98.0,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,19,19:00-20:00,5,0,PF5,platform,600,53423,8466,74.86,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
9,1,0,19,19:00-20:00,12,0,PF11,platform,600,53423,7515,67.68,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
